Title;Time;Owner;Asset Name;Severity;Status;Solution;Results
SUSE Enterprise Linux Security Update for net-Simple Network Management Protocol (SNMP) (SUSE-SU-2026:0228-1);INFRA;Armando Junior;srv10las080;5;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2026:0228-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2026-January/023857.html);"#table cols=""3""
Package Installed_Version Required_Version
net-snmp 5.9.4-150600.24.5.2.x86__64 5.9.4-150600.24.10.1
snmp-mibs 5.9.4-150600.24.5.2.x86__64 5.9.4-150600.24.10.1
perl-SNMP 5.9.4-150600.24.5.2.x86__64 5.9.4-150600.24.10.1
libsnmp40 5.9.4-150600.24.5.2.x86__64 5.9.4-150600.24.10.1
"
SUSE Enterprise Linux Security Update for mozjs60 (SUSE-SU-2026:0044-1);INFRA;Armando Junior;srv10las080;5;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2026:0044-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2026-January/023693.html);"#table cols=""3""
Package Installed_Version Required_Version
libmozjs-60 60.9.0-150200.6.3.1.x86__64 60.9.0-150200.6.8.1
"
SUSE Enterprise Linux Security Update for glib2 (SUSE-SU-2026:0018-1);INFRA;Armando Junior;srv10las080;4;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2026:0018-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2026-January/023670.html);"#table cols=""3""
Package Installed_Version Required_Version
glib2-tools 2.78.6-150600.4.16.1.x86__64 2.78.6-150600.4.25.1
libgobject-2__0-0 2.78.6-150600.4.16.1.x86__64 2.78.6-150600.4.25.1
libglib-2__0-0 2.78.6-150600.4.16.1.x86__64 2.78.6-150600.4.25.1
libgmodule-2__0-0 2.78.6-150600.4.16.1.x86__64 2.78.6-150600.4.25.1
libgio-2__0-0 2.78.6-150600.4.16.1.x86__64 2.78.6-150600.4.25.1
libgthread-2__0-0 2.78.6-150600.4.16.1.x86__64 2.78.6-150600.4.25.1
glib2-lang 2.78.6-150600.4.16.1.noarch 2.78.6-150600.4.25.1
"
SUSE Enterprise Linux Security Update for libpng16 (SUSE-SU-2025:4494-1);INFRA;Armando Junior;srv10las080;4;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2025:4494-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2025-December/023633.html);"#table cols=""3""
Package Installed_Version Required_Version
libpng16-16 1.6.40-150600.1.3.x86__64 1.6.40-150600.3.3.1
"
SUSE Enterprise Linux Security Update for colord (SUSE-SU-2025:3949-1);INFRA;Armando Junior;srv10las080;4;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2025:3949-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2025-November/023153.html);"#table cols=""3""
Package Installed_Version Required_Version
libcolord2 1.4.6-150600.3.5.1.x86__64 1.4.6-150600.3.8.1
"
SUSE Enterprise Linux Security Update for bind (SUSE-SU-2025:3903-1);INFRA;Armando Junior;srv10las080;4;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2025:3903-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2025-October/023133.html);"#table cols=""3""
Package Installed_Version Required_Version
bind-utils 9.20.11-150700.3.9.1.x86__64 9.20.15-150700.3.12.1
"
SUSE Enterprise Linux Security Update for mozilla-nss (SUSE-SU-2025:3804-1);INFRA;Armando Junior;srv10las080;5;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2025:3804-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2025-October/023034.html);"#table cols=""3""
Package Installed_Version Required_Version
libfreebl3 3.112-150400.3.57.1.x86__64 3.112.2-150400.3.60.1
mozilla-nss-certs 3.112-150400.3.57.1.x86__64 3.112.2-150400.3.60.1
libsoftokn3 3.112-150400.3.57.1.x86__64 3.112.2-150400.3.60.1
mozilla-nss 3.112-150400.3.57.1.x86__64 3.112.2-150400.3.60.1
"
SUSE Enterprise Linux Security Update for samba (SUSE-SU-2025:3676-1);INFRA;Armando Junior;srv10las080;5;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2025:3676-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2025-October/022947.html);"#table cols=""3""
Package Installed_Version Required_Version
libldb2 4.21.6+git.493.f39e13aba14-150700.3.6.1.x86__64 4.21.8+git.418.e80c9b2a88c-150700.3.11.2
"
SUSE Enterprise Linux Security Update for the Linux Kernel (SUSE-SU-2025:03601-1);INFRA;Armando Junior;srv10las080;4;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2025:03601-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2025-October/022903.html);"#table cols=""3""
Package Installed_Version Required_Version
kernel-default 6.4.0-150700.53.16.1.x86__64 6.4.0-150700.53.19.1
kernel-default 6.4.0-150600.23.25.1.x86__64 6.4.0-150700.53.19.1
"
SUSE Enterprise Linux Security Update for the Linux Kernel (SUSE-SU-2025:02997-1);INFRA;Armando Junior;srv10las080;4;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2025:02997-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2025-August/022283.html);"#table cols=""3""
Package Installed_Version Required_Version
kernel-default 6.4.0-150600.23.25.1.x86__64 6.4.0-150700.53.11.1
"
SUSE Enterprise Linux Security Update for the Linux Kernel (SUSE-SU-2025:02307-1);INFRA;Armando Junior;srv10las080;4;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2025:02307-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2025-July/021804.html);"#table cols=""3""
Package Installed_Version Required_Version
kernel-default 6.4.0-150600.23.25.1.x86__64 6.4.0-150700.53.6.1
"
Kubernetes kubelet Container Remote Code Execution (RCE) Vulnerability;INFRA;Armando Junior;node3;4;ACTIVE;For more information please visit 128885(https://github.com/kubernetes/kubernetes/issues/128885);"Kubernetes v1.28.4
"
SUSE Enterprise Linux Security Update for curl (SUSE-SU-2026:0903-1);INFRA;Armando Junior;node3;4;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2026:0903-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2026-March/024702.html);"#table cols=""3""
Package Installed_Version Required_Version
libcurl4 8.14.1-150700.7.2.1.x86__64 8.14.1-150700.7.14.1
curl 8.14.1-150700.7.2.1.x86__64 8.14.1-150700.7.14.1
"
AppArmor Local Privilege Escalation Vulnerability (CrackArmor);INFRA;Armando Junior;node3;5;ACTIVE;Refer to vendor updates.(Refer to vendor updates.);"Vulnerable version of Linux Kernel detected: 

Linux 6.4.0-150700.53.19-default
"
SUSE Enterprise Linux Security Update for mozilla-nss (SUSE-SU-2026:0813-1);INFRA;Armando Junior;node3;4;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2026:0813-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2026-March/024585.html);"#table cols=""3""
Package Installed_Version Required_Version
libfreebl3 3.112-150400.3.57.1.x86__64 3.112.3-150400.3.63.1
mozilla-nss 3.112-150400.3.57.1.x86__64 3.112.3-150400.3.63.1
mozilla-nss-certs 3.112-150400.3.57.1.x86__64 3.112.3-150400.3.63.1
libsoftokn3 3.112-150400.3.57.1.x86__64 3.112.3-150400.3.63.1
"
SUSE Enterprise Linux Security Update for libssh (SUSE-SU-2026:0779-1);INFRA;Armando Junior;node3;4;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2026:0779-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2026-March/024539.html);"#table cols=""3""
Package Installed_Version Required_Version
libssh-config 0.9.8-150600.11.6.1.x86__64 0.9.8-150600.11.9.1
libssh4 0.9.8-150600.11.6.1.x86__64 0.9.8-150600.11.9.1
"
SUSE Enterprise Linux Security Update for busybox (SUSE-SU-2026:0759-1);INFRA;Armando Junior;node3;4;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2026:0759-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2026-March/024557.html);"#table cols=""3""
Package Installed_Version Required_Version
busybox-static 1.37.0-150700.18.4.1.x86__64 1.37.0-150700.18.15.1
"
SUSE Enterprise Linux Security Update for gpg2 (SUSE-SU-2026:0434-1);INFRA;Armando Junior;node3;4;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2026:0434-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2026-February/024114.html);"#table cols=""3""
Package Installed_Version Required_Version
gpg2 2.4.4-150600.3.9.1.x86__64 2.4.4-150600.3.15.1
dirmngr 2.4.4-150600.3.9.1.x86__64 2.4.4-150600.3.15.1
gpg2-lang 2.4.4-150600.3.9.1.noarch 2.4.4-150600.3.15.1
"
SUSE Enterprise Linux Security Update for glibc (SUSE-SU-2026:0371-1);INFRA;Armando Junior;node3;4;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2026:0371-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2026-February/024041.html);"#table cols=""3""
Package Installed_Version Required_Version
glibc-locale 2.38-150600.14.37.1.x86__64 2.38-150600.14.40.1
glibc-extra 2.38-150600.14.37.1.x86__64 2.38-150600.14.40.1
glibc-locale-base 2.38-150600.14.37.1.x86__64 2.38-150600.14.40.1
libnsl1 2.38-150600.14.37.1.x86__64 2.38-150600.14.40.1
glibc 2.38-150600.14.37.1.x86__64 2.38-150600.14.40.1
nscd 2.38-150600.14.37.1.x86__64 2.38-150600.14.40.1
glibc-lang 2.38-150600.14.37.1.noarch 2.38-150600.14.40.1
"
SUSE Enterprise Linux Security Update for Open Secure Sockets Layer (OpenSSL)-3 (SUSE-SU-2026:0309-1);INFRA;Armando Junior;node3;5;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2026:0309-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2026-January/023936.html);"#table cols=""3""
Package Installed_Version Required_Version
libopenssl3 3.2.3-150700.5.21.1.x86__64 3.2.3-150700.5.24.1
openssl-3 3.2.3-150700.5.21.1.x86__64 3.2.3-150700.5.24.1
"
SUSE Enterprise Linux Security Update for net-Simple Network Management Protocol (SNMP) (SUSE-SU-2026:0225-1);INFRA;Armando Junior;node3;5;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2026:0225-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2026-January/023860.html);"#table cols=""3""
Package Installed_Version Required_Version
libsnmp30 5.7.3-10.12.1.x86__64 5.7.3-150100.10.15.1
"
SUSE Enterprise Linux Security Update for net-Simple Network Management Protocol (SNMP) (SUSE-SU-2026:0228-1);INFRA;Armando Junior;node3;5;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2026:0228-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2026-January/023857.html);"#table cols=""3""
Package Installed_Version Required_Version
net-snmp 5.9.4-150600.24.5.2.x86__64 5.9.4-150600.24.10.1
snmp-mibs 5.9.4-150600.24.5.2.x86__64 5.9.4-150600.24.10.1
perl-SNMP 5.9.4-150600.24.5.2.x86__64 5.9.4-150600.24.10.1
libsnmp40 5.9.4-150600.24.5.2.x86__64 5.9.4-150600.24.10.1
"
SUSE Enterprise Linux Security Update for mozjs60 (SUSE-SU-2026:0044-1);INFRA;Armando Junior;node3;5;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2026:0044-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2026-January/023693.html);"#table cols=""3""
Package Installed_Version Required_Version
libmozjs-60 60.9.0-150200.6.3.1.x86__64 60.9.0-150200.6.8.1
"
SUSE Enterprise Linux Security Update for glib2 (SUSE-SU-2026:0018-1);INFRA;Armando Junior;node3;4;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2026:0018-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2026-January/023670.html);"#table cols=""3""
Package Installed_Version Required_Version
glib2-tools 2.78.6-150600.4.16.1.x86__64 2.78.6-150600.4.25.1
libgobject-2__0-0 2.78.6-150600.4.16.1.x86__64 2.78.6-150600.4.25.1
libglib-2__0-0 2.78.6-150600.4.16.1.x86__64 2.78.6-150600.4.25.1
libgmodule-2__0-0 2.78.6-150600.4.16.1.x86__64 2.78.6-150600.4.25.1
libgio-2__0-0 2.78.6-150600.4.16.1.x86__64 2.78.6-150600.4.25.1
libgthread-2__0-0 2.78.6-150600.4.16.1.x86__64 2.78.6-150600.4.25.1
glib2-lang 2.78.6-150600.4.16.1.noarch 2.78.6-150600.4.25.1
"
SUSE Enterprise Linux Security Update for libpng16 (SUSE-SU-2025:4494-1);INFRA;Armando Junior;node3;4;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2025:4494-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2025-December/023633.html);"#table cols=""3""
Package Installed_Version Required_Version
libpng16-16 1.6.40-150600.1.3.x86__64 1.6.40-150600.3.3.1
"
SUSE Enterprise Linux Security Update for colord (SUSE-SU-2025:3949-1);INFRA;Armando Junior;node3;4;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2025:3949-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2025-November/023153.html);"#table cols=""3""
Package Installed_Version Required_Version
libcolord2 1.4.6-150600.3.5.1.x86__64 1.4.6-150600.3.8.1
"
SUSE Enterprise Linux Security Update for bind (SUSE-SU-2025:3903-1);INFRA;Armando Junior;node3;4;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2025:3903-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2025-October/023133.html);"#table cols=""3""
Package Installed_Version Required_Version
bind-utils 9.20.11-150700.3.9.1.x86__64 9.20.15-150700.3.12.1
"
SUSE Enterprise Linux Security Update for mozilla-nss (SUSE-SU-2025:3804-1);INFRA;Armando Junior;node3;5;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2025:3804-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2025-October/023034.html);"#table cols=""3""
Package Installed_Version Required_Version
libfreebl3 3.112-150400.3.57.1.x86__64 3.112.2-150400.3.60.1
mozilla-nss-certs 3.112-150400.3.57.1.x86__64 3.112.2-150400.3.60.1
libsoftokn3 3.112-150400.3.57.1.x86__64 3.112.2-150400.3.60.1
mozilla-nss 3.112-150400.3.57.1.x86__64 3.112.2-150400.3.60.1
"
SUSE Enterprise Linux Security Update for samba (SUSE-SU-2025:3676-1);INFRA;Armando Junior;node3;5;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2025:3676-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2025-October/022947.html);"#table cols=""3""
Package Installed_Version Required_Version
samba-client 4.21.6+git.493.f39e13aba14-150700.3.6.1.x86__64 4.21.8+git.418.e80c9b2a88c-150700.3.11.2
libldb2 4.21.6+git.493.f39e13aba14-150700.3.6.1.x86__64 4.21.8+git.418.e80c9b2a88c-150700.3.11.2
samba-client-libs 4.21.6+git.493.f39e13aba14-150700.3.6.1.x86__64 4.21.8+git.418.e80c9b2a88c-150700.3.11.2
"
SUSE Enterprise Linux Security Update for the Linux Kernel (SUSE-SU-2025:03601-1);INFRA;Armando Junior;node3;4;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2025:03601-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2025-October/022903.html);"#table cols=""3""
Package Installed_Version Required_Version
kernel-default 6.4.0-150600.23.17.1.x86__64 6.4.0-150700.53.19.1
"
SUSE Enterprise Linux Security Update for the Linux Kernel (SUSE-SU-2025:01951-1);INFRA;Armando Junior;node3;4;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2025:01951-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2025-June/021509.html);"#table cols=""3""
Package Installed_Version Required_Version
kernel-default 6.4.0-150600.23.17.1.x86__64 6.4.0-150700.53.3.1
"
SUSE Enterprise Linux Security Update for the Linux Kernel (SUSE-SU-2025:02307-1);INFRA;Armando Junior;node3;4;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2025:02307-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2025-July/021804.html);"#table cols=""3""
Package Installed_Version Required_Version
kernel-default 6.4.0-150600.23.17.1.x86__64 6.4.0-150700.53.6.1
"
SUSE Enterprise Linux Security Update for the Linux Kernel (SUSE-SU-2025:02997-1);INFRA;Armando Junior;node3;4;ACTIVE;Refer to SUSE security advisory  SUSE-SU-2025:02997-1 for updates and patch information.(https://lists.suse.com/pipermail/sle-security-updates/2025-August/022283.html);"#table cols=""3""
Package Installed_Version Required_Version
kernel-default 6.4.0-150600.23.17.1.x86__64 6.4.0-150700.53.11.1
"
EOL/Obsolete Software: Kubernetes Prior to 1.30 Detected;INFRA;Armando Junior;node3;5;ACTIVE;"Customers are advised to upgrade to the latest supported Kubernetes releases to remediate this vulnerability.
For more information please visit advisory
For latest release visit Kubernetes Homepage.(Customers are advised to upgrade to the latest supported Kubernetes releases to remediate this vulnerability.<BR>
https://kubernetes.io/docs/setup/independent/create-cluster-kubeadm/
https://kubernetes.io/)";"EOL - Kubernetes version detected.

Client Version: v1.28.4
Kustomize Version: v5.0.4-0.20230601165947-6ce0bf390ce3 
OpenShift Cluster not detected.

sh: line 1: oc: command not found
"
VMware Tools Authentication Bypass Vulnerability (VMSA-2025-0005);INFRA;Armando Junior;srv10wbd015;4;ACTIVE;The vendor has provided fixes in vmware tools version 12.5.1. For more information, please visit Broadcom advisory VMSA-2025-0005(https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/25518);"C:\Program Files\VMware\VMware Tools\vmtoolsd.exe  Version is  12.3.5.46049
"
VMware Tools Local Privilege Escalation Vulnerability (VMSA-2025-0015);INFRA;Armando Junior;srv10wbd015;4;ACTIVE;For more information, please visit VMware advisory VMSA-2025-0013(https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/36149);"C:\Program Files\VMware\VMware Tools\vmtoolsd.exe  Version is  12.3.5.46049
"
Microsoft Windows Server Security Update for March 2026;INFRA;Armando Junior;srv10wbd015;4;ACTIVE;"Customers are advised to refer following articles for more information on the vulnerabilities and patches.
KB5078752
KB5078774
KB5078736
KB5078738
KB5078737
KB5078938
KB5078740
KB5078734
KB5078775
KB5078766
(Customers are advised to refer following articles for more information on the vulnerabilities and patches.
https://support.microsoft.com/en-in/help/5078752
https://support.microsoft.com/en-in/help/5078774
https://support.microsoft.com/en-in/help/5078736
https://support.microsoft.com/en-in/help/5078738
https://support.microsoft.com/en-in/help/5078737
https://support.microsoft.com/en-in/help/5078938
https://support.microsoft.com/en-in/help/5078740
https://support.microsoft.com/en-in/help/5078734
https://support.microsoft.com/en-in/help/5078775
https://support.microsoft.com/en-in/help/5078766
)";"Missing HotPatch/KB:  KB5078736
Installed Version:  10.0.26100.6584 
Required Version:  10.0.26100.32463
Missing Patch/KB:  KB5078740
File:  %windir%\system32\ntoskrnl.exe 
Installed Version:  10.0.26100.6584 
Required Version:  10.0.26100.32522
"
Microsoft Windows Remote Desktop Services Elevation of Privilege Vulnerability (February 2026);INFRA;Armando Junior;srv10wbd015;4;ACTIVE;Customers are advised to refer to CVE-2026-21533 for more details pertaining to this update.(https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2026-21533);"%SystemRoot%\System32\termsrv.dll   found 
Missing HotPatch/KB:  KB5075942 
Installed Version:  10.0.26100.6584 
Required Version:  10.0.26100.32313 
Missing Patch/KB:  KB5075899 
File:  %windir%\system32\ntoskrnl.exe 
Installed Version:  10.0.26100.6584 
Required Version:  10.0.26100.32370
"
Microsoft Windows Remote Access Connection Manager Denial of Service (DoS) Vulnerability (CVE-2026-21525);INFRA;Armando Junior;srv10wbd015;4;ACTIVE;"Customers are advised to refer following articles for more information on the vulnerabilities and patches.
KB5077179
KB5075970
KB5075971
KB5075999
KB5075899
KB5075897
KB5075941
KB5077181
KB5077212
KB5075942
KB5075912
KB5075906
KB5075943
KB5075904
(Customers are advised to refer following articles for more information on the vulnerabilities and patches.
https://support.microsoft.com/en-in/help/5077179
https://support.microsoft.com/en-in/help/5075970
https://support.microsoft.com/en-in/help/5075971
https://support.microsoft.com/en-in/help/5075999
https://support.microsoft.com/en-in/help/5075899
https://support.microsoft.com/en-in/help/5075897
https://support.microsoft.com/en-in/help/5075941
https://support.microsoft.com/en-in/help/5077181
https://support.microsoft.com/en-in/help/5077212
https://support.microsoft.com/en-in/help/5075942
https://support.microsoft.com/en-in/help/5075912
https://support.microsoft.com/en-in/help/5075906
https://support.microsoft.com/en-in/help/5075943
https://support.microsoft.com/en-in/help/5075904
)";"Missing HotPatch/KB:  KB5075942 
Installed Version:  10.0.26100.6584 
Required Version:  10.0.26100.32313 
Missing Patch/KB:  KB5075899 
File:  %windir%\system32\ntoskrnl.exe 
Installed Version:  10.0.26100.6584 
Required Version:  10.0.26100.32370
"
Microsoft Windows Shell Security Feature Bypass Vulnerability (CVE-2026-21510);INFRA;Armando Junior;srv10wbd015;4;ACTIVE;"Customers are advised to refer following articles for more information on the vulnerabilities and patches.
KB5075999
KB5075942
KB5075897
KB5075941
KB5077181
KB5077212
KB5075899
KB5075970
KB5075904
KB5075971
KB5075912
KB5075906
KB5075943
KB5077179
(Customers are advised to refer following articles for more information on the vulnerabilities and patches.
https://support.microsoft.com/en-in/help/5075999
https://support.microsoft.com/en-in/help/5075942
https://support.microsoft.com/en-in/help/5075897
https://support.microsoft.com/en-in/help/5075941
https://support.microsoft.com/en-in/help/5077181
https://support.microsoft.com/en-in/help/5077212
https://support.microsoft.com/en-in/help/5075899
https://support.microsoft.com/en-in/help/5075970
https://support.microsoft.com/en-in/help/5075904
https://support.microsoft.com/en-in/help/5075971
https://support.microsoft.com/en-in/help/5075912
https://support.microsoft.com/en-in/help/5075906
https://support.microsoft.com/en-in/help/5075943
https://support.microsoft.com/en-in/help/5077179
)";"Missing HotPatch/KB:  KB5075942 
Installed Version:  10.0.26100.6584 
Required Version:  10.0.26100.32313 
Missing Patch/KB:  KB5075899 
File:  %windir%\system32\ntoskrnl.exe 
Installed Version:  10.0.26100.6584 
Required Version:  10.0.26100.32370
"
Microsoft Windows Microsoft Hypertext Mark Up Language (MSHTML) Framework Security Feature Bypass Vulnerability (CVE-2026-21513);INFRA;Armando Junior;srv10wbd015;4;ACTIVE;"Customers are advised to refer following articles for more information on the vulnerabilities and patches.
KB5075999
KB5075942
KB5075897
KB5075941
KB5077181
KB5077212
KB5075899
KB5075970
KB5075904
KB5075971
KB5075912
KB5075906
KB5075943
KB5077179
(Customers are advised to refer following articles for more information on the vulnerabilities and patches.
https://support.microsoft.com/en-in/help/5075999
https://support.microsoft.com/en-in/help/5075942
https://support.microsoft.com/en-in/help/5075897
https://support.microsoft.com/en-in/help/5075941
https://support.microsoft.com/en-in/help/5077181
https://support.microsoft.com/en-in/help/5077212
https://support.microsoft.com/en-in/help/5075899
https://support.microsoft.com/en-in/help/5075970
https://support.microsoft.com/en-in/help/5075904
https://support.microsoft.com/en-in/help/5075971
https://support.microsoft.com/en-in/help/5075912
https://support.microsoft.com/en-in/help/5075906
https://support.microsoft.com/en-in/help/5075943
https://support.microsoft.com/en-in/help/5077179
)";"Missing HotPatch/KB:  KB5075942 
Installed Version:  10.0.26100.6584 
Required Version:  10.0.26100.32313 
Missing Patch/KB:  KB5075899 
File:  %windir%\system32\ntoskrnl.exe 
Installed Version:  10.0.26100.6584 
Required Version:  10.0.26100.32370
"
Microsoft Windows Server Security Update for February 2026;INFRA;Armando Junior;srv10wbd015;4;ACTIVE;"Customers are advised to refer following articles for more information on the vulnerabilities and patches.
KB5075943
KB5075904
KB5075999
KB5075897
KB5075971
KB5075970
KB5075906
KB5075899
KB5075942
(Customers are advised to refer following articles for more information on the vulnerabilities and patches.
https://support.microsoft.com/en-in/help/5075943
https://support.microsoft.com/en-in/help/5075904
https://support.microsoft.com/en-in/help/5075999
https://support.microsoft.com/en-in/help/5075897
https://support.microsoft.com/en-in/help/5075971
https://support.microsoft.com/en-in/help/5075970
https://support.microsoft.com/en-in/help/5075906
https://support.microsoft.com/en-in/help/5075899
https://support.microsoft.com/en-in/help/5075942
)";"Missing HotPatch/KB:  KB5075942 
Installed Version:  10.0.26100.6584 
Required Version:  10.0.26100.32313 
Missing Patch/KB:  KB5075899 
File:  %windir%\system32\ntoskrnl.exe 
Installed Version:  10.0.26100.6584 
Required Version:  10.0.26100.32370
"
Microsoft Desktop Window Manager Elevation of Privilege Vulnerability (February 2026);INFRA;Armando Junior;srv10wbd015;4;ACTIVE;Customers are advised to refer to CVE-2026-21519 for more details pertaining to this update.(https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2026-21519);"Missing HotPatch/KB:  KB5075942 
Installed Version:  10.0.26100.6584 
Required Version:  10.0.26100.32313 
Missing Patch/KB:  KB5075899 
File:  %windir%\system32\dwm.exe 
Installed Version:  10.0.26100.3624 
Required Version:  10.0.26100.7309
"
Microsoft Windows Server Security Update for January 2026;INFRA;Armando Junior;srv10wbd015;5;ACTIVE;"Customers are advised to refer following articles for more information on the vulnerabilities and patches.
KB5073696
KB5073722
KB5073450
KB5073700
KB5073723
KB5073698
KB5073695
KB5073699
KB5073379
KB5073697
KB5073457
(Customers are advised to refer following articles for more information on the vulnerabilities and patches.
https://support.microsoft.com/en-in/help/5073696
https://support.microsoft.com/en-in/help/5073722
https://support.microsoft.com/en-in/help/5073450
https://support.microsoft.com/en-in/help/5073700
https://support.microsoft.com/en-in/help/5073723
https://support.microsoft.com/en-in/help/5073698
https://support.microsoft.com/en-in/help/5073695
https://support.microsoft.com/en-in/help/5073699
https://support.microsoft.com/en-in/help/5073379
https://support.microsoft.com/en-in/help/5073697
https://support.microsoft.com/en-in/help/5073457
)";"Missing Patch/KB:  KB5073379
File:  %windir%\system32\ntoskrnl.exe 
Installed Version:  10.0.26100.6584 
Required Version:  10.0.26100.32230
"
Microsoft Windows Server Security Update for December 2025;INFRA;Armando Junior;srv10wbd015;4;ACTIVE;"Customers are advised to refer following articles for more information on the vulnerabilities and patches.
KB5068904
KB5072014
KB5068787
KB5068906
KB5071875
KB5066836
KB5066780
KB5074353
KB5071501
KB5071504
KB5071505
KB5068909
KB5068791
KB5071506
KB5074204
KB5066782
KB5066586
KB5068908
KB5071874
KB5066835
(Customers are advised to refer following articles for more information on the vulnerabilities and patches.
https://support.microsoft.com/en-in/help/5068904
https://support.microsoft.com/en-in/help/5072014
https://support.microsoft.com/en-in/help/5068787
https://support.microsoft.com/en-in/help/5068906
https://support.microsoft.com/en-in/help/5071875
https://support.microsoft.com/en-in/help/5066836
https://support.microsoft.com/en-in/help/5066780
https://support.microsoft.com/en-in/help/5074353
https://support.microsoft.com/en-in/help/5071501
https://support.microsoft.com/en-in/help/5071504
https://support.microsoft.com/en-in/help/5071505
https://support.microsoft.com/en-in/help/5068909
https://support.microsoft.com/en-in/help/5068791
https://support.microsoft.com/en-in/help/5071506
https://support.microsoft.com/en-in/help/5074204
https://support.microsoft.com/en-in/help/5066782
https://support.microsoft.com/en-in/help/5066586
https://support.microsoft.com/en-in/help/5068908
https://support.microsoft.com/en-in/help/5071874
https://support.microsoft.com/en-in/help/5066835
)";"Missing HotPatch/KB:  KB5072014
Installed Version:  10.0.26100.6584 
Required Version:  10.0.26100.7392
Missing Patch/KB:  KB5072033
File:  %windir%\system32\ntoskrnl.exe 
Installed Version:  10.0.26100.6584 
Required Version:  10.0.26100.7462
"
